date.time,unit,value
12/22/20 11:43:01 AM,C,-2.472
12/22/20 3:43:01 PM,C,-0.96
12/22/20 7:43:01 PM,C,-3.986
12/22/20 11:43:01 PM,C,-6.005
12/23/20 3:43:01 AM,C,-4.995
12/23/20 7:43:01 AM,C,-7.52
12/23/20 11:43:01 AM,C,-13.081
12/23/20 3:43:01 PM,C,-16.624
12/23/20 7:43:01 PM,C,-18.651
12/23/20 11:43:01 PM,C,-22.708
12/24/20 3:43:01 AM,C,-24.738
12/24/20 7:43:01 AM,C,-25.754
12/24/20 11:43:01 AM,C,-23.723
12/24/20 3:43:01 PM,C,-21.693
12/24/20 7:43:01 PM,C,-24.738
12/24/20 11:43:01 PM,C,-24.231
12/25/20 3:43:01 AM,C,-18.144
12/25/20 7:43:01 AM,C,-16.118
12/25/20 11:43:01 AM,C,-8.025
12/25/20 3:43:01 PM,C,-5.5
12/25/20 7:43:01 PM,C,-7.52
12/25/20 11:43:01 PM,C,-8.53
12/26/20 3:43:01 AM,C,-9.035
12/26/20 7:43:01 AM,C,-10.552
12/26/20 11:43:01 AM,C,-6.005
12/26/20 3:43:01 PM,C,-5.5
12/26/20 7:43:01 PM,C,-6.51
12/26/20 11:43:01 PM,C,-7.52
12/27/20 3:43:01 AM,C,-8.025
12/27/20 7:43:01 AM,C,-9.035
12/27/20 11:43:01 AM,C,-8.53
12/27/20 3:43:01 PM,C,-8.025
12/27/20 7:43:01 PM,C,-11.057
12/27/20 11:43:01 PM,C,-10.046
12/28/20 3:43:01 AM,C,-10.552
12/28/20 7:43:01 AM,C,-14.599
12/28/20 11:43:01 AM,C,-15.105
12/28/20 3:43:01 PM,C,-15.611
12/28/20 7:43:01 PM,C,-20.679
12/28/20 11:43:01 PM,C,-17.637
12/29/20 3:43:01 AM,C,-16.118
12/29/20 7:43:01 AM,C,-14.599
12/29/20 11:43:01 AM,C,-9.035
12/29/20 3:43:01 PM,C,-7.015
12/29/20 7:43:01 PM,C,-8.025
12/29/20 11:43:01 PM,C,-8.53
12/30/20 3:43:01 AM,C,-9.035
12/30/20 7:43:01 AM,C,-8.025
12/30/20 11:43:01 AM,C,-8.53
12/30/20 3:43:01 PM,C,-9.541
12/30/20 7:43:01 PM,C,-12.575
12/30/20 11:43:01 PM,C,-13.081
12/31/20 3:43:01 AM,C,-9.035
12/31/20 7:43:01 AM,C,-9.541
12/31/20 11:43:01 AM,C,-6.005
12/31/20 3:43:01 PM,C,-3.986
12/31/20 7:43:01 PM,C,-6.005
12/31/20 11:43:01 PM,C,-6.51
1/1/21 3:43:01 AM,C,-9.035
1/1/21 7:43:01 AM,C,-7.52
1/1/21 11:43:01 AM,C,-3.986
1/1/21 3:43:01 PM,C,-1.968
1/1/21 7:43:01 PM,C,-3.986
1/1/21 11:43:01 PM,C,-4.995
1/2/21 3:43:01 AM,C,-4.995
1/2/21 7:43:01 AM,C,-8.025
1/2/21 11:43:01 AM,C,-1.968
1/2/21 3:43:01 PM,C,0.552
1/2/21 7:43:01 PM,C,-1.968
1/2/21 11:43:01 PM,C,-3.986
1/3/21 3:43:01 AM,C,-2.977
1/3/21 7:43:01 AM,C,-3.986
1/3/21 11:43:01 AM,C,2.063
1/3/21 3:43:01 PM,C,4.077
1/3/21 7:43:01 PM,C,-0.456
1/3/21 11:43:01 PM,C,-2.472
1/4/21 3:43:01 AM,C,-1.464
1/4/21 7:43:01 AM,C,0.552
1/4/21 11:43:01 AM,C,2.063
1/4/21 3:43:01 PM,C,2.063
1/4/21 7:43:01 PM,C,-1.464
1/4/21 11:43:01 PM,C,-4.49
1/5/21 3:43:01 AM,C,-7.015
1/5/21 7:43:01 AM,C,-10.552
1/5/21 11:43:01 AM,C,-3.481
1/5/21 3:43:01 PM,C,0.552
1/5/21 7:43:01 PM,C,-2.977
1/5/21 11:43:01 PM,C,-2.977
1/6/21 3:43:01 AM,C,-2.977
1/6/21 7:43:01 AM,C,-3.986
1/6/21 11:43:01 AM,C,-2.977
1/6/21 3:43:01 PM,C,1.056
1/6/21 7:43:01 PM,C,-2.977
1/6/21 11:43:01 PM,C,-3.986
1/7/21 3:43:01 AM,C,-6.51
1/7/21 7:43:01 AM,C,-8.025
1/7/21 11:43:01 AM,C,-3.986
1/7/21 3:43:01 PM,C,-0.456
1/7/21 7:43:01 PM,C,-6.005
1/7/21 11:43:01 PM,C,-10.046
1/8/21 3:43:01 AM,C,-12.575
1/8/21 7:43:01 AM,C,-9.541
1/8/21 11:43:01 AM,C,-3.986
1/8/21 3:43:01 PM,C,-2.977
1/8/21 7:43:01 PM,C,-3.481
1/8/21 11:43:01 PM,C,-3.986
1/9/21 3:43:01 AM,C,-3.986
1/9/21 7:43:01 AM,C,-2.977
1/9/21 11:43:01 AM,C,-1.968
1/9/21 3:43:01 PM,C,-2.472
1/9/21 7:43:01 PM,C,-3.986
1/9/21 11:43:01 PM,C,-3.481
1/10/21 3:43:01 AM,C,-4.49
1/10/21 7:43:01 AM,C,-7.52
1/10/21 11:43:01 AM,C,-2.977
1/10/21 3:43:01 PM,C,0.048
1/10/21 7:43:01 PM,C,-1.968
1/10/21 11:43:01 PM,C,-1.464
1/11/21 3:43:01 AM,C,-2.977
1/11/21 7:43:01 AM,C,-3.986
1/11/21 11:43:01 AM,C,-1.968
1/11/21 3:43:01 PM,C,-0.96
1/11/21 7:43:01 PM,C,-2.977
1/11/21 11:43:01 PM,C,-4.995
1/12/21 3:43:01 AM,C,-4.995
1/12/21 7:43:01 AM,C,-7.015
1/12/21 11:43:01 AM,C,-1.968
1/12/21 3:43:01 PM,C,1.56
1/12/21 7:43:01 PM,C,-1.464
1/12/21 11:43:01 PM,C,0.048
1/13/21 3:43:01 AM,C,-3.986
1/13/21 7:43:01 AM,C,-4.995
1/13/21 11:43:01 AM,C,2.567
1/13/21 3:43:01 PM,C,4.077
1/13/21 7:43:01 PM,C,2.567
1/13/21 11:43:01 PM,C,0.552
1/14/21 3:43:01 AM,C,0.552
1/14/21 7:43:01 AM,C,0.552
1/14/21 11:43:01 AM,C,0.552
1/14/21 3:43:01 PM,C,0.552
1/14/21 7:43:01 PM,C,-1.464
1/14/21 11:43:01 PM,C,-1.464
1/15/21 3:43:01 AM,C,-1.464
1/15/21 7:43:01 AM,C,-1.968
1/15/21 11:43:01 AM,C,-1.968
1/15/21 3:43:01 PM,C,-3.481
1/15/21 7:43:01 PM,C,-7.015
1/15/21 11:43:01 PM,C,-8.53
1/16/21 3:43:01 AM,C,-9.035
1/16/21 7:43:01 AM,C,-9.541
1/16/21 11:43:01 AM,C,-8.025
1/16/21 3:43:01 PM,C,-8.53
1/16/21 7:43:01 PM,C,-8.53
1/16/21 11:43:01 PM,C,-9.541
1/17/21 3:43:01 AM,C,-9.541
1/17/21 7:43:01 AM,C,-8.025
1/17/21 11:43:01 AM,C,-6.005
1/17/21 3:43:01 PM,C,-6.005
1/17/21 7:43:01 PM,C,-8.025
1/17/21 11:43:01 PM,C,-10.046
1/18/21 3:43:01 AM,C,-11.563
1/18/21 7:43:01 AM,C,-12.069
1/18/21 11:43:01 AM,C,-10.552
1/18/21 3:43:01 PM,C,-11.563
1/18/21 7:43:01 PM,C,-15.611
1/18/21 11:43:01 PM,C,-18.144
1/19/21 3:43:01 AM,C,-17.637
1/19/21 7:43:01 AM,C,-18.144
1/19/21 11:43:01 AM,C,-16.118
1/19/21 3:43:01 PM,C,-15.611
1/19/21 7:43:01 PM,C,-19.158
1/19/21 11:43:01 PM,C,-16.624
1/20/21 3:43:01 AM,C,-12.069
1/20/21 7:43:01 AM,C,-8.53
1/20/21 11:43:01 AM,C,0.048
1/20/21 3:43:01 PM,C,1.056
1/20/21 7:43:01 PM,C,0.048
1/20/21 11:43:01 PM,C,-1.968
1/21/21 3:43:01 AM,C,-2.472
1/21/21 7:43:01 AM,C,-7.015
1/21/21 11:43:01 AM,C,-14.093
1/21/21 3:43:01 PM,C,-13.081
1/21/21 7:43:01 PM,C,-17.131
1/21/21 11:43:01 PM,C,-19.158
1/22/21 3:43:01 AM,C,-20.679
1/22/21 7:43:01 AM,C,-21.186
1/22/21 11:43:01 AM,C,-12.069
1/22/21 3:43:01 PM,C,-9.035
1/22/21 7:43:01 PM,C,-9.541
1/22/21 11:43:01 PM,C,-9.035
1/23/21 3:43:01 AM,C,-9.035
1/23/21 7:43:01 AM,C,-8.025
1/23/21 11:43:01 AM,C,-5.5
1/23/21 3:43:01 PM,C,-5.5
1/23/21 7:43:01 PM,C,-7.015
1/23/21 11:43:01 PM,C,-7.52
1/24/21 3:43:01 AM,C,-9.035
1/24/21 7:43:01 AM,C,-17.131
1/24/21 11:43:01 AM,C,-15.611
1/24/21 3:43:01 PM,C,-13.081
1/24/21 7:43:01 PM,C,-18.651
1/24/21 11:43:01 PM,C,-18.651
1/25/21 3:43:01 AM,C,-18.144
1/25/21 7:43:01 AM,C,-17.637
1/25/21 11:43:01 AM,C,-14.599
1/25/21 3:43:01 PM,C,-12.575
1/25/21 7:43:01 PM,C,-14.093
1/25/21 11:43:01 PM,C,-15.105
1/26/21 3:43:01 AM,C,-16.624
1/26/21 7:43:01 AM,C,-18.144
1/26/21 11:43:01 AM,C,-15.105
1/26/21 3:43:01 PM,C,-13.587
1/26/21 7:43:01 PM,C,-18.651
1/26/21 11:43:01 PM,C,-23.215
1/27/21 3:43:01 AM,C,-25.754
1/27/21 7:43:01 AM,C,-27.278
1/27/21 11:43:01 AM,C,-17.131
1/27/21 3:43:01 PM,C,-13.587
1/27/21 7:43:01 PM,C,-14.599
1/27/21 11:43:01 PM,C,-15.105
1/28/21 3:43:01 AM,C,-15.105
1/28/21 7:43:01 AM,C,-16.118
1/28/21 11:43:01 AM,C,-9.541
1/28/21 3:43:01 PM,C,-6.005
1/28/21 7:43:01 PM,C,-9.035
1/28/21 11:43:01 PM,C,-9.035
1/29/21 3:43:01 AM,C,-10.046
1/29/21 7:43:01 AM,C,-10.552
1/29/21 11:43:01 AM,C,-7.015
1/29/21 3:43:01 PM,C,-6.005
1/29/21 7:43:01 PM,C,-7.015
1/29/21 11:43:01 PM,C,-6.005
1/30/21 3:43:01 AM,C,-6.005
1/30/21 7:43:01 AM,C,-6.005
1/30/21 11:43:01 AM,C,-4.995
1/30/21 3:43:01 PM,C,-3.986
1/30/21 7:43:01 PM,C,-3.986
1/30/21 11:43:01 PM,C,-3.986
1/31/21 3:43:01 AM,C,-4.49
1/31/21 7:43:01 AM,C,-5.5
1/31/21 11:43:01 AM,C,-4.49
1/31/21 3:43:01 PM,C,-4.49
1/31/21 7:43:01 PM,C,-5.5
1/31/21 11:43:01 PM,C,-7.52
2/1/21 3:43:01 AM,C,-8.53
2/1/21 7:43:01 AM,C,-9.035
2/1/21 11:43:01 AM,C,-7.015
2/1/21 3:43:01 PM,C,-6.51
2/1/21 7:43:01 PM,C,-7.52
2/1/21 11:43:01 PM,C,-8.025
2/2/21 3:43:01 AM,C,-9.035
2/2/21 7:43:01 AM,C,-9.035
2/2/21 11:43:01 AM,C,-7.015
2/2/21 3:43:01 PM,C,-3.481
2/2/21 7:43:01 PM,C,-7.52
2/2/21 11:43:01 PM,C,-8.025
2/3/21 3:43:01 AM,C,-8.025
2/3/21 7:43:01 AM,C,-8.025
2/3/21 11:43:01 AM,C,-5.5
2/3/21 3:43:01 PM,C,-4.995
2/3/21 7:43:01 PM,C,-5.5
2/3/21 11:43:01 PM,C,-4.995
2/4/21 3:43:01 AM,C,-6.005
2/4/21 7:43:01 AM,C,-9.541
2/4/21 11:43:01 AM,C,-10.552
2/4/21 3:43:01 PM,C,-12.575
2/4/21 7:43:01 PM,C,-14.599
2/4/21 11:43:01 PM,C,-17.131
2/5/21 3:43:01 AM,C,-17.131
2/5/21 7:43:01 AM,C,-18.651
2/5/21 11:43:01 AM,C,-17.637
2/5/21 3:43:01 PM,C,-16.624
2/5/21 7:43:01 PM,C,-19.665
2/5/21 11:43:01 PM,C,-22.2
2/6/21 3:43:01 AM,C,-24.231
2/6/21 7:43:01 AM,C,-27.786
2/6/21 11:43:01 AM,C,-25.754
2/6/21 3:43:01 PM,C,-25.246
2/6/21 7:43:01 PM,C,-27.786
2/6/21 11:43:01 PM,C,-28.294
2/7/21 3:43:01 AM,C,-30.328
2/7/21 7:43:01 AM,C,-31.345
2/7/21 11:43:01 AM,C,-26.262
2/7/21 3:43:01 PM,C,-23.215
2/7/21 7:43:01 PM,C,-27.278
2/7/21 11:43:01 PM,C,-28.294
2/8/21 3:43:01 AM,C,-30.837
2/8/21 7:43:01 AM,C,-31.345
2/8/21 11:43:01 AM,C,-23.215
2/8/21 3:43:01 PM,C,-21.693
2/8/21 7:43:01 PM,C,-24.738
2/8/21 11:43:01 PM,C,-23.215
2/9/21 3:43:01 AM,C,-25.246
2/9/21 7:43:01 AM,C,-25.246
2/9/21 11:43:01 AM,C,-21.693
2/9/21 3:43:01 PM,C,-20.679
2/9/21 7:43:01 PM,C,-23.723
2/9/21 11:43:01 PM,C,-24.231
2/10/21 3:43:01 AM,C,-25.246
2/10/21 7:43:01 AM,C,-27.278
2/10/21 11:43:01 AM,C,-22.708
2/10/21 3:43:01 PM,C,-21.186
2/10/21 7:43:01 PM,C,-25.754
2/10/21 11:43:01 PM,C,-27.278
2/11/21 3:43:01 AM,C,-29.311
2/11/21 7:43:01 AM,C,-29.82
2/11/21 11:43:01 AM,C,-23.215
2/11/21 3:43:01 PM,C,-23.215
2/11/21 7:43:01 PM,C,-25.246
2/11/21 11:43:01 PM,C,-26.77
2/12/21 3:43:01 AM,C,-31.854
2/12/21 7:43:01 AM,C,-32.872
2/12/21 11:43:01 AM,C,-23.723
2/12/21 3:43:01 PM,C,-22.708
2/12/21 7:43:01 PM,C,-28.294
2/12/21 11:43:01 PM,C,-31.345
2/13/21 3:43:01 AM,C,-33.381
2/13/21 7:43:01 AM,C,-33.381
2/13/21 11:43:01 AM,C,-24.738
2/13/21 3:43:01 PM,C,-24.738
2/13/21 7:43:01 PM,C,-29.311
2/13/21 11:43:01 PM,C,-31.345
2/14/21 3:43:01 AM,C,-31.854
2/14/21 7:43:01 AM,C,-32.872
2/14/21 11:43:01 AM,C,-25.246
2/14/21 3:43:01 PM,C,-24.231
2/14/21 7:43:01 PM,C,-29.82
2/14/21 11:43:01 PM,C,-29.311
2/15/21 3:43:01 AM,C,-31.854
2/15/21 7:43:01 AM,C,-32.363
2/15/21 11:43:01 AM,C,-20.172
2/15/21 3:43:01 PM,C,-16.118
2/15/21 7:43:01 PM,C,-22.708
2/15/21 11:43:01 PM,C,-28.294
2/16/21 3:43:01 AM,C,-29.82
2/16/21 7:43:01 AM,C,-29.82
2/16/21 11:43:01 AM,C,-16.118
2/16/21 3:43:01 PM,C,-12.575
2/16/21 7:43:01 PM,C,-19.158
2/16/21 11:43:01 PM,C,-25.246
2/17/21 3:43:01 AM,C,-27.278
2/17/21 7:43:01 AM,C,-27.278
2/17/21 11:43:01 AM,C,-13.587
2/17/21 3:43:01 PM,C,-12.069
2/17/21 7:43:01 PM,C,-15.105
2/17/21 11:43:01 PM,C,-19.665
2/18/21 3:43:01 AM,C,-18.144
2/18/21 7:43:01 AM,C,-17.637
2/18/21 11:43:01 AM,C,-11.057
2/18/21 3:43:01 PM,C,-10.046
2/18/21 7:43:01 PM,C,-14.599
2/18/21 11:43:01 PM,C,-17.131
2/19/21 3:43:01 AM,C,-18.144
2/19/21 7:43:01 AM,C,-21.693
2/19/21 11:43:01 AM,C,-10.552
2/19/21 3:43:01 PM,C,-6.51
2/19/21 7:43:01 PM,C,-11.563
2/19/21 11:43:01 PM,C,-13.081
2/20/21 3:43:01 AM,C,-14.093
2/20/21 7:43:01 AM,C,-16.118
2/20/21 11:43:01 AM,C,-5.5
2/20/21 3:43:01 PM,C,-1.968
2/20/21 7:43:01 PM,C,-6.51
2/20/21 11:43:01 PM,C,-7.52
2/21/21 3:43:01 AM,C,-8.025
2/21/21 7:43:01 AM,C,-6.51
2/21/21 11:43:01 AM,C,0.552
2/21/21 3:43:01 PM,C,4.077
2/21/21 7:43:01 PM,C,-2.472
2/21/21 11:43:01 PM,C,-2.472
2/22/21 3:43:01 AM,C,-1.464
2/22/21 7:43:01 AM,C,-1.968
2/22/21 11:43:01 AM,C,6.09
2/22/21 3:43:01 PM,C,4.077
2/22/21 7:43:01 PM,C,3.07
2/22/21 11:43:01 PM,C,1.56
2/23/21 3:43:01 AM,C,0.048
2/23/21 7:43:01 AM,C,-1.968
2/23/21 11:43:01 AM,C,3.07
2/23/21 3:43:01 PM,C,3.07
2/23/21 7:43:01 PM,C,-0.96
2/23/21 11:43:01 PM,C,-1.968
2/24/21 3:43:01 AM,C,-4.49
2/24/21 7:43:01 AM,C,-8.53
2/24/21 11:43:01 AM,C,-2.472
2/24/21 3:43:01 PM,C,-1.968
2/24/21 7:43:01 PM,C,-3.986
2/24/21 11:43:01 PM,C,-3.986
2/25/21 3:43:01 AM,C,-6.51
2/25/21 7:43:01 AM,C,-6.51
2/25/21 11:43:01 AM,C,0.048
2/25/21 3:43:01 PM,C,2.063
2/25/21 7:43:01 PM,C,-1.464
2/25/21 11:43:01 PM,C,0.048
2/26/21 3:43:01 AM,C,0.048
2/26/21 7:43:01 AM,C,-0.456
2/26/21 11:43:01 AM,C,2.567
2/26/21 3:43:01 PM,C,4.077
2/26/21 7:43:01 PM,C,1.056
2/26/21 11:43:01 PM,C,-1.464
2/27/21 3:43:01 AM,C,-2.977
2/27/21 7:43:01 AM,C,-5.5
2/27/21 11:43:01 AM,C,-3.481
2/27/21 3:43:01 PM,C,0.048
2/27/21 7:43:01 PM,C,-6.51
2/27/21 11:43:01 PM,C,-8.025
2/28/21 3:43:01 AM,C,-10.046
2/28/21 7:43:01 AM,C,-13.081
2/28/21 11:43:01 AM,C,-10.046
2/28/21 3:43:01 PM,C,-8.025
2/28/21 7:43:01 PM,C,-10.552
2/28/21 11:43:01 PM,C,-12.069
3/1/21 3:43:01 AM,C,-16.624
3/1/21 7:43:01 AM,C,-21.186
3/1/21 11:43:01 AM,C,-12.575
3/1/21 3:43:01 PM,C,-6.51
3/1/21 7:43:01 PM,C,-10.046
3/1/21 11:43:01 PM,C,-8.53
3/2/21 3:43:01 AM,C,-4.995
3/2/21 7:43:01 AM,C,-2.472
3/2/21 11:43:01 AM,C,5.587
3/2/21 3:43:01 PM,C,6.593
3/2/21 7:43:01 PM,C,3.574
3/2/21 11:43:01 PM,C,-0.96
3/3/21 3:43:01 AM,C,-3.986
3/3/21 7:43:01 AM,C,-6.005
3/3/21 11:43:01 AM,C,0.552
3/3/21 3:43:01 PM,C,4.077
3/3/21 7:43:01 PM,C,0.048
3/3/21 11:43:01 PM,C,-1.464
3/4/21 3:43:01 AM,C,-2.977
3/4/21 7:43:01 AM,C,-1.464
3/4/21 11:43:01 AM,C,4.581
3/4/21 3:43:01 PM,C,5.587
3/4/21 7:43:01 PM,C,2.567
3/4/21 11:43:01 PM,C,0.552
3/5/21 3:43:01 AM,C,-1.464
3/5/21 7:43:01 AM,C,-3.481
3/5/21 11:43:01 AM,C,6.09
3/5/21 3:43:01 PM,C,6.593
3/5/21 7:43:01 PM,C,1.56
3/5/21 11:43:01 PM,C,-1.968
3/6/21 3:43:01 AM,C,-3.986
3/6/21 7:43:01 AM,C,-5.5
3/6/21 11:43:01 AM,C,5.587
3/6/21 3:43:01 PM,C,6.09
3/6/21 7:43:01 PM,C,2.063
3/6/21 11:43:01 PM,C,1.056
3/7/21 3:43:01 AM,C,1.056
3/7/21 7:43:01 AM,C,2.063
3/7/21 11:43:01 AM,C,8.101
3/7/21 3:43:01 PM,C,11.116
3/7/21 7:43:01 PM,C,6.593
3/7/21 11:43:01 PM,C,2.567
3/8/21 3:43:01 AM,C,0.552
3/8/21 7:43:01 AM,C,-0.96
3/8/21 11:43:01 AM,C,9.107
3/8/21 3:43:01 PM,C,11.618
3/8/21 7:43:01 PM,C,6.593
3/8/21 11:43:01 PM,C,5.587
3/9/21 3:43:01 AM,C,5.084
3/9/21 7:43:01 AM,C,6.09
3/9/21 11:43:01 AM,C,13.125
3/9/21 3:43:01 PM,C,15.633
3/9/21 7:43:01 PM,C,8.604
3/9/21 11:43:01 PM,C,2.567
3/10/21 3:43:01 AM,C,-0.456
3/10/21 7:43:01 AM,C,-2.472
3/10/21 11:43:01 AM,C,-0.96
3/10/21 3:43:01 PM,C,-0.456
3/10/21 7:43:01 PM,C,-0.456
3/10/21 11:43:01 PM,C,-2.472
3/11/21 3:43:01 AM,C,-3.481
3/11/21 7:43:01 AM,C,-3.986
3/11/21 11:43:01 AM,C,-0.456
3/11/21 3:43:01 PM,C,1.056
3/11/21 7:43:01 PM,C,-5.5
3/11/21 11:43:01 PM,C,-10.046
3/12/21 3:43:01 AM,C,-13.081
3/12/21 7:43:01 AM,C,-15.105
3/12/21 11:43:01 AM,C,-1.968
3/12/21 3:43:01 PM,C,2.063
3/12/21 7:43:01 PM,C,-1.464
3/12/21 11:43:01 PM,C,0.048
3/13/21 3:43:01 AM,C,2.063
3/13/21 7:43:01 AM,C,2.567
3/13/21 11:43:01 AM,C,10.112
3/13/21 3:43:01 PM,C,10.112
3/13/21 7:43:01 PM,C,3.07
3/13/21 11:43:01 PM,C,2.567
3/14/21 4:43:01 AM,C,-0.96
3/14/21 8:43:01 AM,C,-2.472
3/14/21 12:43:01 PM,C,4.077
3/14/21 4:43:01 PM,C,4.581
3/14/21 8:43:01 PM,C,1.056
3/15/21 12:43:01 AM,C,-2.977
3/15/21 4:43:01 AM,C,-5.5
3/15/21 8:43:01 AM,C,-4.995
3/15/21 12:43:01 PM,C,2.567
3/15/21 4:43:01 PM,C,1.56
3/15/21 8:43:01 PM,C,1.056
3/16/21 12:43:01 AM,C,-0.456
3/16/21 4:43:01 AM,C,-1.968
3/16/21 8:43:01 AM,C,-1.464
3/16/21 12:43:01 PM,C,0.552
3/16/21 4:43:01 PM,C,1.56
3/16/21 8:43:01 PM,C,0.048
3/17/21 12:43:01 AM,C,-0.456
3/17/21 4:43:01 AM,C,-0.96
3/17/21 8:43:01 AM,C,-0.96
3/17/21 12:43:01 PM,C,2.567
3/17/21 4:43:01 PM,C,4.581
3/17/21 8:43:01 PM,C,3.07
3/18/21 12:43:01 AM,C,-1.464
3/18/21 4:43:01 AM,C,-3.481
3/18/21 8:43:01 AM,C,-3.481
3/18/21 12:43:01 PM,C,9.609
3/18/21 4:43:01 PM,C,10.112
3/18/21 8:43:01 PM,C,3.07
3/19/21 12:43:01 AM,C,-0.456
3/19/21 4:43:01 AM,C,-0.456
3/19/21 8:43:01 AM,C,0.552
3/19/21 12:43:01 PM,C,9.107
3/19/21 4:43:01 PM,C,10.614
3/19/21 8:43:01 PM,C,5.084
3/20/21 12:43:01 AM,C,2.063
3/20/21 4:43:01 AM,C,1.056
3/20/21 8:43:01 AM,C,2.063
3/20/21 12:43:01 PM,C,13.125
3/20/21 4:43:01 PM,C,14.63
3/20/21 8:43:01 PM,C,9.107
3/21/21 12:43:01 AM,C,8.604
3/21/21 4:43:01 AM,C,6.593
3/21/21 8:43:01 AM,C,5.084
3/21/21 12:43:01 PM,C,9.609
3/21/21 4:43:01 PM,C,8.101
3/21/21 8:43:01 PM,C,3.07
3/22/21 12:43:01 AM,C,2.063
3/22/21 4:43:01 AM,C,-0.456
3/22/21 8:43:01 AM,C,-1.968
3/22/21 12:43:01 PM,C,9.609
3/22/21 4:43:01 PM,C,10.112
3/22/21 8:43:01 PM,C,3.574
3/23/21 12:43:01 AM,C,0.552
3/23/21 4:43:01 AM,C,-1.464
3/23/21 8:43:01 AM,C,-0.96
3/23/21 12:43:01 PM,C,11.618
3/23/21 4:43:01 PM,C,10.614
3/23/21 8:43:01 PM,C,6.593
3/24/21 12:43:01 AM,C,2.063
3/24/21 4:43:01 AM,C,2.063
3/24/21 8:43:01 AM,C,0.552
3/24/21 12:43:01 PM,C,4.581
3/24/21 4:43:01 PM,C,8.101
3/24/21 8:43:01 PM,C,1.56
3/25/21 12:43:01 AM,C,-1.968
3/25/21 4:43:01 AM,C,-3.986
3/25/21 8:43:01 AM,C,-3.481
3/25/21 12:43:01 PM,C,9.609
3/25/21 4:43:01 PM,C,8.101
3/25/21 8:43:01 PM,C,2.063
3/26/21 12:43:01 AM,C,-1.464
3/26/21 4:43:01 AM,C,-3.986
3/26/21 8:43:01 AM,C,-3.986
3/26/21 12:43:01 PM,C,5.084
3/26/21 4:43:01 PM,C,7.096
3/26/21 8:43:01 PM,C,5.587
3/27/21 12:43:01 AM,C,2.567
3/27/21 4:43:01 AM,C,2.063
3/27/21 8:43:01 AM,C,1.56
3/27/21 12:43:01 PM,C,2.567
3/27/21 4:43:01 PM,C,3.574
3/27/21 8:43:01 PM,C,0.552
3/28/21 12:43:01 AM,C,-1.464
3/28/21 4:43:01 AM,C,-4.49
3/28/21 8:43:01 AM,C,-3.986
3/28/21 12:43:01 PM,C,3.574
3/28/21 4:43:01 PM,C,5.587
3/28/21 8:43:01 PM,C,3.07
3/29/21 12:43:01 AM,C,2.567
3/29/21 4:43:01 AM,C,2.567
3/29/21 8:43:01 AM,C,3.07
3/29/21 12:43:01 PM,C,16.135
3/29/21 4:43:01 PM,C,20.144
3/29/21 8:43:01 PM,C,12.121
3/30/21 12:43:01 AM,C,0.552
3/30/21 4:43:01 AM,C,-3.986
3/30/21 8:43:01 AM,C,-4.995
3/30/21 12:43:01 PM,C,-4.49
3/30/21 4:43:01 PM,C,-4.49
3/30/21 8:43:01 PM,C,-6.51
3/31/21 12:43:01 AM,C,-8.53
3/31/21 4:43:01 AM,C,-11.563
3/31/21 8:43:01 AM,C,-10.552
3/31/21 12:43:01 PM,C,-3.986
3/31/21 4:43:01 PM,C,-1.464
3/31/21 8:43:01 PM,C,-4.995
4/1/21 12:43:01 AM,C,-9.035
4/1/21 4:43:01 AM,C,-10.046
4/1/21 8:43:01 AM,C,-4.995
4/1/21 12:43:01 PM,C,6.09
4/1/21 4:43:01 PM,C,8.101
4/1/21 8:43:01 PM,C,2.567
4/2/21 12:43:01 AM,C,1.56
4/2/21 4:43:01 AM,C,1.056
4/2/21 8:43:01 AM,C,2.567
4/2/21 12:43:01 PM,C,12.623
4/2/21 4:43:01 PM,C,14.63
4/2/21 8:43:01 PM,C,10.112
4/3/21 12:43:01 AM,C,6.593
4/3/21 4:43:01 AM,C,1.56
4/3/21 8:43:01 AM,C,3.07
4/3/21 12:43:01 PM,C,19.142
4/3/21 4:43:01 PM,C,19.643
4/3/21 8:43:01 PM,C,10.614
4/4/21 12:43:01 AM,C,11.618
4/4/21 4:43:01 AM,C,11.116
4/4/21 8:43:01 AM,C,10.112
4/4/21 12:43:01 PM,C,19.142
4/4/21 4:43:01 PM,C,19.142
4/4/21 8:43:01 PM,C,12.623
4/5/21 12:43:01 AM,C,8.101
4/5/21 4:43:01 AM,C,7.599
4/5/21 8:43:01 AM,C,12.121
4/5/21 12:43:01 PM,C,23.148
4/5/21 4:43:01 PM,C,23.648
4/5/21 8:43:01 PM,C,14.128
4/6/21 12:43:01 AM,C,8.101
4/6/21 4:43:01 AM,C,4.077
4/6/21 8:43:01 AM,C,3.574
4/6/21 12:43:01 PM,C,13.125
4/6/21 4:43:01 PM,C,12.623
4/6/21 8:43:01 PM,C,9.609
4/7/21 12:43:01 AM,C,4.077
4/7/21 4:43:01 AM,C,4.581
4/7/21 8:43:01 AM,C,5.084
4/7/21 12:43:01 PM,C,6.09
4/7/21 4:43:01 PM,C,6.09
4/7/21 8:43:01 PM,C,6.593
4/8/21 12:43:01 AM,C,6.09
4/8/21 4:43:01 AM,C,5.084
4/8/21 8:43:01 AM,C,4.581
4/8/21 12:43:01 PM,C,5.587
4/8/21 4:43:01 PM,C,6.09
